,review_count,categories,opentime,closetime,stars,priceRange,noiselevel,delivery,zipcodes,avg_Income,population
752,8,Sandwiches,11:00,21:00,4,1,,FALSE,15222,18598,1999
753,12,American,10:00,22:00,4.5,1,quiet,FALSE,15216,39526,24691
754,69,Pizza,11:00,21:00,4.5,2,average,FALSE,15222,18598,1999
755,81,Japanese,11:30,14:30,3,2,quiet,TRUE,15222,18598,1999
756,15,Italian,9:00,2:00,4,2,average,FALSE,15226,37889,14648
757,18,American,11:00,1:00,3,2,average,TRUE,15241,85102,20616
758,95,American,11:00,23:00,4,1,average,FALSE,15207,28156,13203
759,19,Others,15:00,2:00,3.5,2,average,FALSE,15218,35983,14956
760,30,Others,11:00,23:00,4.5,2,average,TRUE,15222,18598,1999
761,43,Sandwiches,11:00,2:00,4,1,average,FALSE,15205,38507,22586
762,10,Pizza,9:30,19:30,2.5,1,,TRUE,15203,27595,9613
763,22,Others,16:00,1:00,4,2,average,TRUE,15203,27595,9613
764,65,Others,8:00,21:00,4,2,average,FALSE,15233,23841,4876
765,9,Steakhouses,11:00,0:00,2.5,3,,FALSE,15219,14399,19204
766,3,Others,11:00,21:00,2,0,,,15222,18598,1999
767,6,Sandwiches,11:00,21:00,4,1,average,,15203,27595,9613
768,3,Chinese,10:00,19:00,2.5,1,average,FALSE,15206,28517,32482
769,4,Burgers,6:00,18:00,3,1,,FALSE,15226,37889,14648
770,26,Steakhouses,17:00,21:30,3.5,3,average,FALSE,15212,26712,31850
771,48,Sandwiches,10:30,20:30,4,1,loud,FALSE,15213,18473,28320
772,7,Pizza,10:00,18:00,2.5,2,average,TRUE,15213,18473,28320
773,9,American,12:00,23:30,3,2,average,FALSE,15216,39526,24691
774,9,Deli,9:30,19:00,4,1,quiet,TRUE,15216,39526,24691
775,30,Chinese,11:00,22:00,3.5,2,quiet,TRUE,15238,67370,13571
776,177,Others,10:00,22:00,4,1,average,FALSE,15224,22880,12095
777,27,Sandwiches,11:00,18:00,4,2,quiet,FALSE,15212,26712,31850
778,3,Others,7:00,14:00,3.5,1,average,FALSE,15234,40756,14911
779,5,Sandwiches,7:00,14:00,2.5,2,average,FALSE,15212,26712,31850
780,13,Chinese,0:00,0:00,3,2,,TRUE,15217,45173,26425
781,80,Burgers,11:00,2:00,4,2,loud,FALSE,15203,27595,9613
782,9,Chinese,11:00,22:00,2.5,2,quiet,TRUE,15213,18473,28320
783,48,Thai,11:30,21:00,4,2,quiet,,15222,18598,1999
784,38,American,6:00,2:00,4,1,loud,FALSE,15203,27595,9613
785,40,Others,11:00,22:00,4.5,1,quiet,FALSE,15217,45173,26425
786,103,Others,17:00,22:00,3.5,2,average,FALSE,15206,28517,32482
787,23,Others,11:00,21:00,3,1,loud,FALSE,15222,18598,1999
788,15,Chinese,11:00,0:00,3,2,loud,TRUE,15217,45173,26425
789,35,Italian,11:00,23:00,2.5,2,quiet,FALSE,15222,18598,1999
790,4,Seafood,8:00,19:00,4,2,quiet,FALSE,15212,26712,31850
791,154,Others,11:00,22:00,4.5,1,quiet,FALSE,15217,45173,26425
792,8,Thai,11:00,21:00,4,1,,TRUE,15228,58440,17723
793,75,Japanese,11:30,14:00,4,2,average,FALSE,15206,28517,32482
794,103,Others,16:00,2:00,3,3,average,FALSE,15203,27595,9613
795,90,American,16:00,2:00,4,2,average,FALSE,15207,28156,13203
796,31,American,7:00,15:00,3.5,1,average,FALSE,15222,18598,1999
797,42,Chinese,10:00,22:00,3.5,2,average,TRUE,15238,67370,13571
798,4,Thai,8:00,22:00,5,2,,FALSE,15201,27031,14326
799,43,Others,5:00,15:00,3.5,1,average,FALSE,15222,18598,1999
800,3,Mexican,17:30,22:00,4.5,1,,FALSE,15201,27031,14326
801,19,Italian,11:00,22:00,2.5,2,average,TRUE,15238,67370,13571
802,20,Burgers,11:00,22:00,3.5,1,quiet,TRUE,15213,18473,28320
803,3,Others,11:00,15:00,5,0,,TRUE,15206,28517,32482
804,71,Pizza,16:00,2:00,3.5,2,average,TRUE,15232,32552,11792
805,11,Japanese,16:00,22:00,3.5,2,quiet,TRUE,15224,22880,12095
806,5,Others,9:00,20:00,1.5,1,average,FALSE,15213,18473,28320
807,231,Mexican,11:00,22:00,3.5,2,average,FALSE,15206,28517,32482
808,24,Italian,11:30,22:00,3.5,3,quiet,FALSE,15216,39526,24691
809,18,Seafood,17:30,22:00,3,3,average,FALSE,15211,34067,12477
810,111,Others,11:00,23:00,3.5,2,average,FALSE,15212,26712,31850
811,12,Pizza,10:00,1:00,3,1,average,TRUE,15222,18598,1999
812,112,Japanese,12:00,22:00,3.5,2,average,TRUE,15217,45173,26425
813,28,Others,16:30,22:00,4,3,quiet,,15203,27595,9613
814,3,Chinese,9:00,17:00,3.5,0,,,15222,18598,1999
815,13,Pizza,10:00,23:00,3.5,1,average,FALSE,15206,28517,32482
816,28,Others,5:30,20:00,4,1,loud,FALSE,15209,38292,12891
817,33,Pizza,10:00,1:00,3,2,quiet,TRUE,15217,45173,26425
818,65,American,17:00,22:00,4,4,quiet,FALSE,15211,34067,12477
819,6,American,16:00,21:30,4,2,average,FALSE,15216,39526,24691
820,21,American,11:00,2:00,3.5,1,loud,FALSE,15205,38507,22586
821,34,Chinese,8:00,18:00,4,2,quiet,TRUE,15216,39526,24691
822,5,Deli,7:00,19:00,2.5,2,average,FALSE,15220,44018,19693
823,9,Others,11:00,22:00,3,2,very_loud,,15222,18598,1999
824,4,Burgers,15:00,2:00,3.5,1,,FALSE,15216,39526,24691
825,8,Others,11:00,21:00,3.5,2,average,FALSE,15222,18598,1999
826,32,Others,11:00,19:00,4.5,1,,FALSE,15217,45173,26425
827,39,American,11:00,22:00,3,2,average,FALSE,15219,14399,19204
828,7,Others,11:00,20:00,4,1,quiet,FALSE,15215,43750,13212
829,74,American,11:30,0:00,4,2,average,FALSE,15217,45173,26425
830,71,Burgers,15:00,2:00,3.5,2,loud,FALSE,15232,32552,11792
831,11,Chinese,8:00,22:00,2,1,average,FALSE,15205,38507,22586
832,12,Burgers,6:00,0:00,2.5,2,average,FALSE,15218,35983,14956
833,44,Seafood,11:00,21:00,3.5,3,average,FALSE,15222,18598,1999
834,12,Sandwiches,9:00,16:00,3.5,1,average,TRUE,15206,28517,32482
835,85,Thai,16:00,21:00,4,2,average,FALSE,15224,22880,12095
836,6,Burgers,11:00,20:00,3.5,1,,FALSE,15203,27595,9613
837,3,American,5:00,21:00,3,3,,FALSE,15219,14399,19204
838,6,Others,9:00,15:00,4.5,1,average,FALSE,15212,26712,31850
839,34,Chinese,11:30,22:00,4,2,quiet,TRUE,15228,58440,17723
840,7,Middle Eastern,11:00,2:00,3.5,1,,FALSE,15201,27031,14326
841,65,Mexican,11:00,23:00,3.5,2,average,FALSE,15220,44018,19693
842,5,Chinese,10:30,18:30,4,2,very_loud,,15217,45173,26425
843,35,Thai,11:30,21:30,3.5,2,average,FALSE,15218,35983,14956
844,8,Pizza,9:00,21:00,4,1,quiet,FALSE,15236,46913,30630
845,4,American,6:00,15:30,3.5,1,,FALSE,15207,28156,13203
846,27,American,11:00,21:00,4.5,1,average,FALSE,15208,24178,13352
847,87,American,11:00,22:00,3,2,average,TRUE,15232,32552,11792
848,131,Others,17:00,22:00,4,2,average,FALSE,15206,28517,32482
849,264,Thai,12:00,22:00,4,1,average,FALSE,15206,28517,32482
850,68,Chinese,11:00,15:00,3.5,2,average,TRUE,15216,39526,24691
851,16,Italian,11:30,2:00,3.5,1,average,FALSE,15222,18598,1999
852,9,Others,7:00,14:00,4,0,average,,15219,14399,19204
853,6,Pizza,17:00,12:00,4.5,1,,FALSE,15203,27595,9613
854,7,Pizza,11:00,22:00,2.5,2,,TRUE,15216,39526,24691
855,5,American,13:30,21:30,3.5,1,,FALSE,15222,18598,1999
856,18,Others,11:00,22:00,3.5,2,average,FALSE,15213,18473,28320
857,5,Deli,10:30,0:00,3,1,average,TRUE,15222,18598,1999
858,4,Others,10:00,23:00,3.5,1,loud,FALSE,15213,18473,28320
859,28,Others,10:00,17:00,3.5,1,loud,FALSE,15222,18598,1999
860,18,Chinese,11:00,21:30,4,2,average,TRUE,15220,44018,19693
861,30,Burgers,16:00,2:00,3.5,2,loud,FALSE,15228,58440,17723
862,13,Thai,11:00,22:00,4,2,average,FALSE,15216,39526,24691
863,48,Chinese,11:00,22:00,4.5,2,quiet,TRUE,15236,46913,30630
864,82,Thai,11:00,21:30,3.5,2,average,FALSE,15203,27595,9613
865,124,Sandwiches,11:30,0:00,4,2,average,FALSE,15222,18598,1999
866,3,Pizza,11:00,20:30,2.5,1,quiet,TRUE,15234,40756,14911
867,28,Others,11:30,21:00,2,3,,FALSE,15203,27595,9613
868,24,Mexican,10:30,22:00,3,1,average,FALSE,15213,18473,28320
869,9,Others,10:00,22:00,3.5,1,quiet,TRUE,15227,38439,29621
870,30,American,9:00,17:00,3,2,loud,FALSE,15232,32552,11792
871,9,Sandwiches,11:00,23:30,4,2,average,TRUE,15216,39526,24691
872,7,Deli,0:00,0:00,3,1,quiet,TRUE,15212,26712,31850
873,60,Others,8:00,16:00,4,1,loud,FALSE,15217,45173,26425
874,27,Italian,11:00,22:00,4,2,average,FALSE,15220,44018,19693
875,9,American,11:00,23:00,4,3,quiet,FALSE,15220,44018,19693
876,4,Others,9:00,21:00,4,2,average,FALSE,15203,27595,9613
877,34,American,16:30,2:00,2.5,2,very_loud,FALSE,15219,14399,19204
878,10,Pizza,9:00,18:00,4.5,1,,FALSE,15227,38439,29621
879,7,American,11:00,21:00,3.5,2,average,FALSE,15212,26712,31850
880,137,American,11:00,0:00,3.5,2,average,FALSE,15222,18598,1999
881,4,Pizza,9:00,18:00,3.5,1,,TRUE,15201,27031,14326
882,47,American,11:00,2:00,4,2,loud,FALSE,15211,34067,12477
883,4,Italian,9:00,16:00,3.5,0,,,15201,27031,14326
884,44,Burgers,11:00,22:00,3.5,1,loud,FALSE,15213,18473,28320
885,53,American,11:00,21:00,3.5,1,average,FALSE,15222,18598,1999
886,29,Pizza,11:00,23:00,4,2,average,FALSE,15234,40756,14911
887,3,Others,6:00,18:00,3,0,,,15227,38439,29621
888,25,Others,11:00,22:00,3.5,2,quiet,FALSE,15203,27595,9613
889,226,American,11:30,14:00,4.5,3,average,FALSE,15213,18473,28320
890,27,Italian,7:00,22:00,4,2,quiet,FALSE,15203,27595,9613
891,273,Burgers,11:30,23:00,3.5,2,average,FALSE,15206,28517,32482
892,13,Italian,11:00,19:00,2,3,average,TRUE,15217,45173,26425
893,27,Pizza,10:00,2:00,4,2,average,TRUE,15219,14399,19204
894,29,Chinese,11:30,22:00,3.5,2,quiet,FALSE,15219,14399,19204
895,19,American,11:00,22:00,2,2,average,FALSE,15238,67370,13571
896,16,Pizza,11:00,17:00,4,1,,TRUE,15232,32552,11792
897,15,Sandwiches,6:30,21:00,3,2,average,FALSE,15232,32552,11792
898,16,Pizza,11:00,22:00,3,2,average,TRUE,15222,18598,1999
899,151,Pizza,11:00,22:00,4,2,average,FALSE,15232,32552,11792
900,6,Pizza,10:00,22:45,3,2,average,TRUE,15241,85102,20616
901,16,Italian,11:30,21:00,2,2,average,FALSE,15222,18598,1999
902,18,American,11:00,19:00,2.5,2,average,FALSE,15206,28517,32482
903,43,Others,10:30,22:00,4,2,average,FALSE,15221,30668,36387
904,4,Burgers,11:00,17:30,3,1,,FALSE,15221,30668,36387
905,4,Pizza,11:00,23:00,3,0,,,15216,39526,24691
906,19,Others,8:30,16:00,3,1,average,FALSE,15222,18598,1999
907,6,Pizza,10:30,22:00,4.5,2,,FALSE,15213,18473,28320
908,41,Pizza,11:00,0:00,4,2,average,TRUE,15206,28517,32482
909,5,Chinese,11:00,20:30,4.5,2,quiet,FALSE,15234,40756,14911
910,3,Pizza,11:00,23:00,2.5,2,average,TRUE,15216,39526,24691
911,31,American,7:00,2:00,3.5,1,very_loud,FALSE,15201,27031,14326
912,54,Others,17:00,22:00,4,2,average,FALSE,15232,32552,11792
913,95,Chinese,11:00,21:30,4,2,average,TRUE,15217,45173,26425
914,5,Burgers,11:00,22:00,2,1,,FALSE,15222,18598,1999
915,57,Mexican,11:00,21:00,4,1,average,FALSE,15212,26712,31850
916,4,Pizza,11:00,23:00,4,2,average,TRUE,15211,34067,12477
917,12,Pizza,11:00,23:00,3.5,1,loud,TRUE,15213,18473,28320
918,80,Mexican,11:00,21:00,4,2,average,FALSE,15216,39526,24691
919,14,American,6:00,0:00,2.5,2,average,FALSE,15219,14399,19204
920,86,American,11:00,0:00,3,2,loud,FALSE,15206,28517,32482
921,24,Others,11:00,22:00,3.5,1,average,FALSE,15216,39526,24691
922,8,American,11:00,21:00,3,2,loud,,15217,45173,26425
923,50,Chinese,12:00,22:00,4,2,average,FALSE,15217,45173,26425
924,16,Pizza,10:00,2:00,3.5,1,average,TRUE,15222,18598,1999
925,34,Others,7:00,18:00,3.5,1,quiet,FALSE,15222,18598,1999
926,19,Pizza,11:30,0:00,3.5,1,average,FALSE,15203,27595,9613
927,9,Chinese,16:00,22:00,2,2,average,,15211,34067,12477
928,109,American,17:00,22:00,4,2,average,FALSE,15201,27031,14326
929,14,Others,12:00,18:00,3.5,1,quiet,,15222,18598,1999
930,50,American,11:00,22:00,4,2,average,FALSE,15236,46913,30630
931,88,Japanese,17:00,21:30,4,2,average,FALSE,15228,58440,17723
932,5,Others,9:00,19:00,4.5,1,,FALSE,15201,27031,14326
933,14,Burgers,10:00,20:00,2.5,1,quiet,FALSE,15232,32552,11792
934,91,Others,7:30,16:00,3.5,1,average,FALSE,15213,18473,28320
935,23,Others,19:00,2:00,2.5,2,loud,FALSE,15203,27595,9613
936,30,Deli,7:00,20:00,3.5,1,average,FALSE,15222,18598,1999
937,9,Italian,7:00,15:00,3.5,3,quiet,FALSE,15219,14399,19204
938,15,American,9:00,17:00,3.5,1,loud,FALSE,15219,14399,19204
939,4,Chinese,5:30,20:00,3,2,,TRUE,15220,44018,19693
940,40,Others,6:00,18:00,3,1,quiet,FALSE,15222,18598,1999
941,11,Sandwiches,10:30,19:00,3.5,1,loud,FALSE,15222,18598,1999
942,40,Others,11:00,20:00,4.5,1,average,FALSE,15216,39526,24691
943,19,Others,9:00,20:00,2.5,2,quiet,FALSE,15216,39526,24691
944,35,Japanese,11:00,21:30,4,1,quiet,TRUE,15213,18473,28320
945,3,Italian,10:00,18:00,2,2,,,15228,58440,17723
946,51,Pizza,10:00,1:00,4,2,average,TRUE,15222,18598,1999
947,7,Others,6:00,5:30,4.5,1,average,FALSE,15219,14399,19204
948,45,Others,16:30,22:30,2.5,2,quiet,FALSE,15232,32552,11792
949,21,Burgers,11:00,23:59,3.5,2,average,FALSE,15213,18473,28320
950,9,Italian,8:00,18:00,2.5,2,quiet,TRUE,15224,22880,12095
951,49,Others,11:00,14:30,4,1,average,TRUE,15222,18598,1999
952,3,Others,10:00,22:00,4,1,,FALSE,15213,18473,28320
953,14,Others,8:00,20:00,4,1,average,FALSE,15201,27031,14326
954,11,American,11:00,17:00,3.5,2,loud,FALSE,15226,37889,14648
955,23,Middle Eastern,11:00,21:00,4.5,2,quiet,FALSE,15234,40756,14911
956,38,Sandwiches,11:00,0:00,3.5,1,average,FALSE,15228,58440,17723
957,66,Others,8:00,18:00,3,2,quiet,FALSE,15201,27031,14326
958,23,Others,11:00,0:00,4,2,average,TRUE,15226,37889,14648
959,4,Chinese,11:00,23:00,3,2,average,TRUE,15217,45173,26425
960,3,Pizza,16:00,22:00,3,0,,TRUE,15213,18473,28320
961,52,American,11:00,2:00,3.5,2,average,FALSE,15222,18598,1999
962,5,American,10:30,2:00,3,2,very_loud,TRUE,15213,18473,28320
963,5,Pizza,11:00,22:00,3.5,1,,TRUE,15216,39526,24691
964,29,Others,11:00,2:00,4.5,1,loud,FALSE,15203,27595,9613
965,241,Others,11:00,22:00,3.5,2,average,FALSE,15206,28517,32482
966,5,Others,10:00,22:00,4,1,average,TRUE,15203,27595,9613
967,8,Sandwiches,22:00,4:30,3,1,loud,FALSE,15224,22880,12095
968,26,American,11:00,2:00,3.5,2,average,FALSE,15238,67370,13571
969,6,Mexican,6:00,3:00,2,1,,FALSE,15220,44018,19693
970,33,Sandwiches,8:00,15:30,4,1,average,FALSE,15224,22880,12095
971,7,Deli,9:00,15:30,5,1,loud,FALSE,15212,26712,31850
972,8,Others,17:00,23:00,2,1,,FALSE,15213,18473,28320
973,94,Others,11:00,21:00,3.5,1,quiet,FALSE,15222,18598,1999
974,32,Others,9:00,18:00,4,2,quiet,FALSE,15217,45173,26425
975,5,Sandwiches,11:00,2:00,3.5,2,average,FALSE,15234,40756,14911
976,15,Sandwiches,6:00,3:00,3.5,1,average,FALSE,15222,18598,1999
977,3,Others,11:00,0:00,3.5,0,average,,15226,37889,14648
978,16,Sandwiches,9:00,22:00,3.5,1,average,FALSE,15213,18473,28320
979,256,American,17:00,23:00,4,3,average,FALSE,15206,28517,32482
980,5,Pizza,11:00,23:00,4.5,2,quiet,TRUE,15216,39526,24691
981,5,Chinese,11:00,21:00,5,2,,TRUE,15227,38439,29621
982,20,Mexican,11:00,2:00,2.5,2,loud,FALSE,15203,27595,9613
983,3,Others,10:00,18:00,5,0,,,15219,14399,19204
984,6,Pizza,11:00,22:00,3,2,,TRUE,15201,27031,14326
985,80,Burgers,11:00,2:00,3.5,2,average,FALSE,15203,27595,9613
986,28,Others,12:00,16:00,3,1,average,FALSE,15222,18598,1999
987,5,Thai,9:00,20:00,3,1,,FALSE,15213,18473,28320
988,14,Sandwiches,6:30,21:00,3,2,average,FALSE,15206,28517,32482
989,80,Others,8:00,0:00,4,1,,FALSE,15203,27595,9613
990,7,American,11:00,21:00,4,1,quiet,FALSE,15234,40756,14911
991,3,Others,9:00,18:00,3,0,,FALSE,15227,38439,29621
992,20,American,11:00,0:00,3,2,average,FALSE,15226,37889,14648
993,48,Thai,11:00,21:00,4,2,quiet,FALSE,15218,35983,14956
994,19,Sandwiches,10:00,16:00,4,1,loud,FALSE,15222,18598,1999
995,27,Pizza,11:00,23:00,4,1,quiet,TRUE,15217,45173,26425
996,77,Italian,11:00,0:00,3,2,average,FALSE,15213,18473,28320
997,5,Italian,11:00,21:00,5,3,quiet,FALSE,15212,26712,31850
998,17,Sandwiches,5:30,20:00,3,1,average,TRUE,15219,14399,19204
999,10,Others,11:00,20:00,3.5,1,quiet,TRUE,15222,18598,1999
1000,36,Others,6:00,16:00,4,1,average,FALSE,15205,38507,22586
1001,3,Sandwiches,9:00,20:00,2.5,0,,,15216,39526,24691
1002,9,Italian,9:00,18:00,2.5,2,quiet,TRUE,15217,45173,26425
1003,16,American,10:00,2:00,4,1,,FALSE,15203,27595,9613
1004,199,American,8:00,15:00,4,2,average,FALSE,15201,27031,14326
1005,48,Thai,11:00,21:00,4,2,quiet,FALSE,15205,38507,22586
1006,5,Others,10:00,22:00,4,2,,FALSE,15203,27595,9613
1007,72,Italian,16:30,22:00,4.5,4,average,FALSE,15210,27041,31216
1008,5,Others,17:00,21:30,4,2,,FALSE,15201,27031,14326
1009,97,Others,11:00,22:00,4,2,average,FALSE,15217,45173,26425
1010,71,Italian,11:00,21:00,4,2,average,TRUE,15212,26712,31850
1011,23,Seafood,9:00,18:00,3.5,3,average,FALSE,15222,18598,1999
1012,55,Deli,11:00,22:00,3.5,2,average,TRUE,15216,39526,24691
1013,3,American,11:00,2:00,3.5,2,average,TRUE,15205,38507,22586
1014,4,American,8:00,16:00,2,1,average,FALSE,15203,27595,9613
1015,40,Mexican,11:00,21:00,4,2,average,FALSE,15203,27595,9613
1016,4,Sandwiches,7:00,15:00,4.5,1,quiet,FALSE,15215,43750,13212
1017,12,Others,7:00,22:00,4,2,average,TRUE,15203,27595,9613
1018,8,Italian,11:00,21:00,3.5,2,average,,15222,18598,1999
1019,108,Pizza,11:00,1:00,4,1,average,FALSE,15226,37889,14648
1020,131,Italian,11:30,23:00,4.5,2,average,FALSE,15222,18598,1999
1021,94,Mexican,11:30,22:00,3.5,2,average,FALSE,15222,18598,1999
1022,5,Others,11:00,22:00,3,2,,,15219,14399,19204
1023,127,American,11:00,23:00,4,2,average,FALSE,15212,26712,31850
1024,3,Pizza,11:00,22:00,3.5,0,,TRUE,15212,26712,31850
1025,14,Thai,11:00,22:00,3.5,2,quiet,FALSE,15238,67370,13571
1026,6,American,5:30,20:00,4,2,average,FALSE,15209,38292,12891
1027,18,Others,10:30,18:00,4.5,1,average,TRUE,15219,14399,19204
1028,42,Italian,11:30,21:00,3.5,3,quiet,FALSE,15213,18473,28320
1029,127,Chinese,11:00,21:30,4,2,average,TRUE,15217,45173,26425
1030,21,Sandwiches,8:30,17:00,4.5,1,average,FALSE,15222,18598,1999
1031,33,Pizza,11:00,22:00,4,1,average,FALSE,15203,27595,9613
1032,316,Others,11:00,23:00,4,2,very_loud,FALSE,15203,27595,9613
1033,19,Others,9:30,21:00,4.5,3,quiet,FALSE,15232,32552,11792
1034,12,Sandwiches,10:00,20:00,4.5,1,average,FALSE,15222,18598,1999
1035,178,American,11:00,23:00,3,2,average,FALSE,15222,18598,1999
1036,51,Thai,16:30,21:30,4,2,average,FALSE,15216,39526,24691
1037,3,Others,11:30,14:00,4.5,2,,TRUE,15233,23841,4876
1038,15,Mexican,8:00,22:00,2,1,average,FALSE,15203,27595,9613
1039,286,American,11:00,19:00,5,2,average,FALSE,15222,18598,1999
1040,169,Japanese,11:00,22:00,3,3,very_loud,FALSE,15203,27595,9613
1041,232,American,11:00,23:00,3.5,2,average,FALSE,15213,18473,28320
1042,192,American,11:30,2:00,3.5,2,loud,FALSE,15232,32552,11792
1043,14,Pizza,9:00,17:00,4,1,average,FALSE,15221,30668,36387
1044,7,Others,10:00,17:30,3,2,,,15232,32552,11792
1045,31,Deli,10:30,19:00,4.5,1,quiet,FALSE,15213,18473,28320
1046,61,Chinese,11:00,22:00,3,1,average,FALSE,15213,18473,28320
1047,53,Middle Eastern,11:00,22:00,4.5,2,average,FALSE,15228,58440,17723
1048,32,Japanese,11:00,22:00,4,1,average,FALSE,15213,18473,28320
1049,3,Steakhouses,11:30,19:00,4,0,,,15224,22880,12095
1050,16,American,17:30,23:00,2.5,2,average,FALSE,15215,43750,13212
1051,165,Mexican,11:00,2:00,3.5,2,very_loud,FALSE,15213,18473,28320
1052,25,Others,11:00,22:00,4.5,1,quiet,FALSE,15212,26712,31850
1053,182,Others,11:00,1:00,4.5,2,average,FALSE,15203,27595,9613
1054,17,American,6:30,23:00,3,2,average,FALSE,15219,14399,19204
1055,9,Others,8:00,15:00,4,1,average,FALSE,15226,37889,14648
1056,84,Deli,11:00,19:00,4.5,1,average,FALSE,15207,28156,13203
1057,11,Sandwiches,6:00,21:00,4,1,quiet,FALSE,15220,44018,19693
1058,5,Sandwiches,7:30,14:30,5,1,quiet,TRUE,15219,14399,19204
1059,11,Sandwiches,5:30,19:00,3,1,,FALSE,15232,32552,11792
1060,9,American,11:00,14:30,2.5,1,,FALSE,15219,14399,19204
1061,8,Others,7:00,14:00,4,1,,,15212,26712,31850
1062,24,Pizza,17:00,21:30,4,1,average,TRUE,15228,58440,17723
1063,42,Pizza,10:00,22:00,3.5,2,average,TRUE,15216,39526,24691
1064,29,Others,16:00,23:00,2.5,3,loud,FALSE,15222,18598,1999
1065,5,Deli,10:00,20:30,5,1,quiet,FALSE,15219,14399,19204
1066,21,Italian,10:00,21:00,4,3,average,FALSE,15222,18598,1999
1067,4,Others,7:00,21:00,2.5,1,quiet,TRUE,15222,18598,1999
1068,6,Pizza,12:00,0:00,3,4,,TRUE,15212,26712,31850
1069,3,Others,7:00,19:00,4,2,,,15229,40562,13677
1070,142,Thai,11:00,14:30,4,2,average,TRUE,15224,22880,12095
1071,9,Others,11:00,20:00,3.5,1,average,FALSE,15241,85102,20616
1072,47,Italian,17:00,22:30,4,3,average,FALSE,15203,27595,9613
1073,39,Deli,10:00,17:00,4,1,quiet,FALSE,15201,27031,14326
1074,37,Seafood,11:00,22:00,3.5,2,average,FALSE,15226,37889,14648
1075,28,Pizza,11:00,4:00,3.5,2,average,FALSE,15203,27595,9613
1076,20,American,16:00,2:00,3.5,1,loud,FALSE,15224,22880,12095
1077,15,Pizza,11:00,0:00,3.5,1,quiet,FALSE,15213,18473,28320
1078,7,Seafood,10:00,23:00,4,1,,FALSE,15212,26712,31850
1079,3,Sandwiches,8:00,17:00,2.5,0,,,15219,14399,19204
1080,10,Sandwiches,12:00,19:00,2.5,1,average,FALSE,15213,18473,28320
1081,33,Others,10:00,22:00,3.5,1,average,FALSE,15213,18473,28320
1082,3,Italian,11:30,21:30,5,2,quiet,FALSE,15216,39526,24691
1083,20,Burgers,11:00,22:00,3.5,1,average,TRUE,15227,38439,29621
1084,38,Others,4:00,21:00,4,1,average,FALSE,15201,27031,14326
1085,12,Chinese,12:00,20:00,3,2,,TRUE,15206,28517,32482
1086,47,Japanese,11:30,14:00,4,2,quiet,FALSE,15219,14399,19204
1087,50,Others,11:30,22:00,4,1,quiet,FALSE,15224,22880,12095
1088,131,Others,11:30,22:30,3.5,3,average,FALSE,15203,27595,9613
1089,4,Pizza,11:00,0:00,2,2,,TRUE,15216,39526,24691
1090,13,Others,10:00,19:00,4,3,,FALSE,15206,28517,32482
1091,36,Chinese,11:30,22:00,4,2,average,TRUE,15228,58440,17723
1092,14,Pizza,11:30,23:00,4,1,quiet,FALSE,15203,27595,9613
1093,3,Pizza,11:00,22:00,4,2,,TRUE,15243,60717,13660
1094,13,American,10:30,22:00,3.5,1,very_loud,FALSE,15224,22880,12095
1095,3,Others,11:00,2:00,1.5,0,,,15205,38507,22586
1096,54,Others,17:00,21:30,3,2,average,TRUE,15232,32552,11792
1097,15,American,9:00,17:00,3.5,2,average,FALSE,15222,18598,1999
1098,5,Sandwiches,10:30,15:30,4,1,average,FALSE,15213,18473,28320
1099,6,Others,10:00,20:30,4,2,quiet,FALSE,15213,18473,28320
1100,6,Sandwiches,6:00,21:00,3,0,average,,15219,14399,19204
1101,3,Others,8:30,20:00,3,1,quiet,FALSE,15202,34727,21022
1102,57,American,6:30,18:00,4.5,1,average,FALSE,15203,27595,9613
1103,10,American,10:00,20:00,2.5,2,average,FALSE,15238,67370,13571
1104,4,American,11:00,1:00,3,2,average,FALSE,15205,38507,22586
1105,39,Sandwiches,10:00,20:00,4.5,1,average,FALSE,15233,23841,4876
1106,77,Sandwiches,11:00,2:00,3,1,loud,FALSE,15203,27595,9613
1107,5,Others,13:00,17:00,4,2,average,FALSE,15213,18473,28320
1108,5,Sandwiches,5:30,20:00,3,1,,FALSE,15220,44018,19693
1109,37,American,11:00,14:30,4,3,quiet,FALSE,15219,14399,19204
1110,141,Others,11:00,22:00,4.5,2,average,FALSE,15206,28517,32482
1111,138,American,11:00,22:00,3.5,2,average,FALSE,15212,26712,31850
1112,211,Others,7:00,15:00,4,2,average,FALSE,15218,35983,14956
1113,65,Chinese,11:00,22:00,3.5,1,quiet,TRUE,15224,22880,12095
1114,7,American,7:00,23:00,2.5,1,,FALSE,15212,26712,31850
1115,12,Sandwiches,8:00,20:00,4,1,quiet,FALSE,15206,28517,32482
1116,32,American,11:00,2:00,3.5,1,loud,TRUE,15232,32552,11792
1117,6,Mexican,6:00,3:00,2.5,1,average,FALSE,15205,38507,22586
1118,34,American,17:00,22:00,4,2,average,,15217,45173,26425
1119,5,Burgers,6:00,18:00,1.5,1,average,FALSE,15226,37889,14648
1120,272,Thai,11:00,21:00,4,2,average,FALSE,15206,28517,32482
1121,30,Mexican,11:00,21:00,3.5,1,quiet,TRUE,15227,38439,29621
1122,219,Burgers,11:00,23:00,4,2,average,FALSE,15224,22880,12095
1123,3,Others,7:00,19:00,4.5,1,,FALSE,15206,28517,32482
1124,9,American,0:00,0:00,3,1,loud,FALSE,15222,18598,1999
